time,request_count,total_bytes,error_count,unique_hosts,is_missing,hits_per_sec,error_rate,rolling_mean_request,rolling_std_request,is_spike_request,rolling_mean_bytes,rolling_std_bytes,bytes_per_request,is_spike_heavy_request,lag_request1,lag_byte1,lag_request2,lag_byte2,lag_request3,lag_byte3,hour,dow,hour_sin,hour_cos,dow_sin,dow_cos
1995-07-03 01:15:00-04:00,645,21197563.0,3,94,0,0.7166666666666667,0.004651162790697674,665.0,67.57218362610476,0,17981554.0,4004492.040906645,32813.56501547988,0,578.0,12228732.0,717.0,20102159.0,720.0,18397762.0,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
1995-07-03 01:30:00-04:00,643,18114028.0,0,85,0,0.7144444444444444,0.0,645.75,56.788349744174525,0,17910620.5,3997168.311558279,28127.372670807454,0,645.0,21197563.0,578.0,12228732.0,717.0,20102159.0,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
1995-07-03 01:45:00-04:00,529,10501358.0,3,74,0,0.5877777777777777,0.005671077504725898,598.75,55.95459468771699,0,15510420.25,4999418.24513282,19813.883018867924,0,643.0,18114028.0,645.0,21197563.0,578.0,12228732.0,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0
1995-07-03 02:00:00-04:00,578,13837490.0,1,90,0,0.6422222222222222,0.0017301038062283738,598.75,55.95459468771699,0,15912609.75,4703358.397458734,23898.946459412782,0,529.0,10501358.0,643.0,18114028.0,645.0,21197563.0,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1995-07-03 02:15:00-04:00,579,14659498.0,2,75,0,0.6433333333333333,0.0034542314335060447,582.25,46.74309218126981,0,14278093.5,3126111.8215275565,25274.996551724136,0,578.0,13837490.0,529.0,10501358.0,643.0,18114028.0,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1995-07-03 02:30:00-04:00,491,9652025.0,1,61,0,0.5455555555555556,0.002036659877800407,544.25,42.48431082960729,0,12162592.75,2456451.9092573854,19617.93699186992,0,579.0,14659498.0,578.0,13837490.0,529.0,10501358.0,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1995-07-03 02:45:00-04:00,557,11527976.0,8,70,0,0.6188888888888889,0.01436265709156194,551.25,41.42764777295496,0,12419247.25,2271711.494503264,20659.45519713262,0,491.0,9652025.0,579.0,14659498.0,578.0,13837490.0,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
1995-07-03 03:00:00-04:00,428,14585952.0,0,67,0,0.47555555555555556,0.0,513.75,68.30995535059309,0,12606362.75,2451201.57454521,33999.88811188811,0,557.0,11527976.0,491.0,9652025.0,579.0,14659498.0,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0
1995-07-03 03:15:00-04:00,453,11227528.0,2,69,0,0.5033333333333333,0.004415011037527594,482.25,56.16271004857246,0,11748370.25,2062876.9449443463,24730.237885462557,0,428.0,14585952.0,557.0,11527976.0,491.0,9652025.0,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0
1995-07-03 03:30:00-04:00,578,14344940.0,2,76,0,0.6422222222222222,0.0034602076124567475,504.0,74.52516353554698,0,12921599.0,1789602.575067065,24775.3713298791,0,453.0,11227528.0,428.0,14585952.0,557.0,11527976.0,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0
1995-07-03 03:45:00-04:00,570,20695467.0,2,84,0,0.6333333333333333,0.0035087719298245615,507.25,77.81762867971084,0,15213471.75,3961823.9880382014,36244.25043782837,0,578.0,14344940.0,453.0,11227528.0,428.0,14585952.0,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0
1995-07-03 04:00:00-04:00,429,15656555.0,1,68,0,0.4766666666666667,0.002331002331002331,507.5,77.47902942086989,0,15481122.5,3941410.152490815,36410.59302325582,0,570.0,20695467.0,578.0,14344940.0,453.0,11227528.0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 04:15:00-04:00,414,11194693.0,3,67,0,0.46,0.007246376811594203,497.75,88.31902399823053,0,15472913.75,3953238.5088771107,26975.163855421688,0,429.0,15656555.0,570.0,20695467.0,578.0,14344940.0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 04:30:00-04:00,297,4466354.0,1,47,0,0.33,0.003367003367003367,427.5,111.83469944520807,0,13003267.25,6888630.767043834,14987.76510067114,0,414.0,11194693.0,429.0,15656555.0,570.0,20695467.0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 04:45:00-04:00,399,10525532.0,2,55,0,0.44333333333333336,0.005012531328320802,384.75,59.768302636096514,0,10460783.5,4599711.658829822,26313.83,0,297.0,4466354.0,414.0,11194693.0,429.0,15656555.0,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 05:00:00-04:00,396,11113119.0,4,59,0,0.44,0.010101010101010102,376.5,53.58171329847546,0,9324924.5,3252734.2081162524,27992.74307304786,0,399.0,10525532.0,297.0,4466354.0,414.0,11194693.0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0
1995-07-03 05:15:00-04:00,388,8818976.0,3,63,0,0.4311111111111111,0.007731958762886598,370.0,48.88762624632149,0,8730995.25,3004983.71104774,22670.88946015424,0,396.0,11113119.0,399.0,10525532.0,297.0,4466354.0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0
1995-07-03 05:30:00-04:00,457,11370614.0,0,73,0,0.5077777777777778,0.0,410.0,31.675437381879288,0,10457060.25,1147896.9071359355,24826.66812227074,0,388.0,8818976.0,396.0,11113119.0,399.0,10525532.0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0
1995-07-03 05:45:00-04:00,509,11790126.0,0,71,0,0.5655555555555556,0.0,437.5,56.75972750698058,0,10773208.75,1332363.6071912125,23117.894117647058,0,457.0,11370614.0,388.0,8818976.0,396.0,11113119.0,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0
1995-07-03 06:00:00-04:00,444,11137806.0,0,73,0,0.49333333333333335,0.0,449.5,49.69574093085532,0,10779380.5,1334518.410009517,25028.777528089886,0,509.0,11790126.0,457.0,11370614.0,388.0,8818976.0,6,0,1.0,6.123233995736766e-17,0.0,1.0
1995-07-03 06:15:00-04:00,368,11038579.0,2,70,0,0.4088888888888889,0.005434782608695652,444.5,58.22084391922439,0,11334281.25,334243.84778319125,29914.848238482384,0,444.0,11137806.0,509.0,11790126.0,457.0,11370614.0,6,0,1.0,6.123233995736766e-17,0.0,1.0
1995-07-03 06:30:00-04:00,404,12848450.0,2,68,0,0.4488888888888889,0.0049504950495049506,431.25,60.417298847267425,0,11703740.25,832775.2744834063,31724.567901234568,0,368.0,11038579.0,444.0,11137806.0,509.0,11790126.0,6,0,1.0,6.123233995736766e-17,0.0,1.0
1995-07-03 06:45:00-04:00,487,16115355.0,2,83,0,0.5411111111111111,0.004106776180698152,425.75,51.29246208427402,0,12785047.5,2370550.1964998893,33023.26844262295,0,404.0,12848450.0,368.0,11038579.0,444.0,11137806.0,6,0,1.0,6.123233995736766e-17,0.0,1.0
1995-07-03 07:00:00-04:00,682,14980632.0,1,91,0,0.7577777777777778,0.001466275659824047,485.25,140.3124489606441,0,13745754.0,2256389.706524266,21933.575402635433,0,487.0,16115355.0,404.0,12848450.0,368.0,11038579.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 07:15:00-04:00,662,16365544.0,7,102,0,0.7355555555555555,0.010574018126888218,558.75,135.33507798547038,0,15077495.25,1603563.4961749765,24684.07843137255,0,682.0,14980632.0,487.0,16115355.0,404.0,12848450.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 07:30:00-04:00,793,17300513.0,6,114,0,0.8811111111111111,0.007566204287515763,656.0,126.54643416548728,0,16190511.0,954322.9030871378,21789.05919395466,0,662.0,16365544.0,682.0,14980632.0,487.0,16115355.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 07:45:00-04:00,724,15500844.0,3,107,0,0.8044444444444444,0.004143646408839779,715.25,57.91588728492387,0,16036883.25,1017805.2882457002,21380.474482758622,0,793.0,17300513.0,662.0,16365544.0,682.0,14980632.0,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 08:00:00-04:00,899,19647180.0,2,134,0,0.9988888888888889,0.002224694104560623,769.5,101.56935233294213,0,17203520.25,1787194.372491955,21830.2,0,724.0,15500844.0,793.0,17300513.0,662.0,16365544.0,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
1995-07-03 08:15:00-04:00,765,19966458.0,1,119,0,0.85,0.00130718954248366,795.25,74.74567991975637,0,18103748.75,2103343.8917719196,26065.872062663184,0,899.0,19647180.0,724.0,15500844.0,793.0,17300513.0,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
1995-07-03 08:30:00-04:00,961,25915101.0,5,147,0,1.0677777777777777,0.005202913631633715,837.25,111.31449441409987,0,20257395.75,4285301.283932816,26938.774428274428,0,765.0,19966458.0,899.0,19647180.0,724.0,15500844.0,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
1995-07-03 08:45:00-04:00,1047,24862569.0,6,161,0,1.1633333333333333,0.0057306590257879654,918.0,118.68726413000964,0,22597827.0,3253909.6305014365,23723.825381679388,0,961.0,25915101.0,765.0,19966458.0,899.0,19647180.0,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
1995-07-03 09:00:00-04:00,1054,21872499.0,0,156,0,1.1711111111111112,0.0,956.75,134.64614117505684,0,23154156.75,2729197.408057586,20732.22654028436,0,1047.0,24862569.0,961.0,25915101.0,765.0,19966458.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
1995-07-03 09:15:00-04:00,1028,19480674.0,9,189,0,1.1422222222222222,0.008754863813229572,1022.5,42.44604418160391,0,23032710.75,2922305.662005986,18931.655976676386,0,1054.0,21872499.0,1047.0,24862569.0,961.0,25915101.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
1995-07-03 09:30:00-04:00,1347,22200402.0,40,189,0,1.4966666666666666,0.02969561989606533,1119.0,152.39641290616612,0,22104036.0,2202606.6590487724,16469.140949554898,0,1028.0,19480674.0,1054.0,21872499.0,1047.0,24862569.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
1995-07-03 09:45:00-04:00,1373,25612474.0,9,195,0,1.5255555555555556,0.0065549890750182084,1200.5,184.7854611885542,0,22291512.25,2524115.1448878567,18640.810771470162,0,1347.0,22200402.0,1028.0,19480674.0,1054.0,21872499.0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
1995-07-03 10:00:00-04:00,1035,21854913.0,7,179,0,1.15,0.00676328502415459,1195.75,189.97784958603287,0,22287115.75,2525103.3826052044,21095.47586872587,0,1373.0,25612474.0,1347.0,22200402.0,1028.0,19480674.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
1995-07-03 10:15:00-04:00,1324,26185155.0,4,204,0,1.471111111111111,0.0030211480362537764,1269.75,157.774892383632,0,23963236.0,2251630.4912285223,19762.381132075472,0,1035.0,21854913.0,1373.0,25612474.0,1347.0,22200402.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
1995-07-03 10:30:00-04:00,963,16383479.0,4,198,0,1.07,0.004153686396677051,1173.75,204.89245146336324,0,22509005.25,4512778.293453703,16995.310165975105,0,1324.0,26185155.0,1035.0,21854913.0,1373.0,25612474.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
1995-07-03 10:45:00-04:00,1206,20666791.0,57,202,0,1.34,0.0472636815920398,1132.0,163.61540269791223,0,21272584.5,4030830.921541074,17122.44490472245,0,963.0,16383479.0,1324.0,26185155.0,1035.0,21854913.0,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
1995-07-03 11:00:00-04:00,1217,24750534.0,6,214,0,1.3522222222222222,0.0049301561216105174,1177.5,152.5833105770964,0,21996489.75,4412242.995457176,20320.635467980297,0,1206.0,20666791.0,963.0,16383479.0,1324.0,26185155.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
1995-07-03 11:15:00-04:00,1289,25696285.0,5,189,0,1.4322222222222223,0.003878975950349108,1168.75,142.01965826368308,0,21874272.25,4261747.865177023,19919.600775193798,0,1217.0,24750534.0,1206.0,20666791.0,963.0,16383479.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
1995-07-03 11:30:00-04:00,1168,26185884.0,2,181,0,1.2977777777777777,0.0017123287671232876,1220.0,50.56349144063002,0,24324873.5,2510437.1479557753,22400.242942686058,0,1289.0,25696285.0,1217.0,24750534.0,1206.0,20666791.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
1995-07-03 11:45:00-04:00,1110,33481670.0,4,169,0,1.2333333333333334,0.0036036036036036037,1196.0,75.87270040447135,0,27528593.25,4013184.8383777337,30136.516651665166,0,1168.0,26185884.0,1289.0,25696285.0,1217.0,24750534.0,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0
1995-07-03 12:00:00-04:00,1120,27125784.0,7,174,0,1.2444444444444445,0.00625,1171.75,82.16396209206727,0,28122405.75,3621746.65944968,24197.84478144514,0,1110.0,33481670.0,1168.0,26185884.0,1289.0,25696285.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
1995-07-03 12:15:00-04:00,1424,25630012.0,5,216,0,1.5822222222222222,0.0035112359550561797,1205.5,147.85014936301775,0,28105837.5,3636665.7476105313,17985.97333333333,0,1120.0,27125784.0,1110.0,33481670.0,1168.0,26185884.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
1995-07-03 12:30:00-04:00,1368,32782424.0,2,209,0,1.52,0.0014619883040935672,1255.5,163.8891902068793,0,29754972.5,3957342.043023785,23946.255661066472,0,1424.0,25630012.0,1120.0,27125784.0,1110.0,33481670.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
1995-07-03 12:45:00-04:00,1623,32162188.0,7,237,0,1.8033333333333332,0.004313000616142945,1383.75,207.10122323797768,0,29425102.0,3580168.625279355,19804.302955665025,0,1368.0,32782424.0,1424.0,25630012.0,1120.0,27125784.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0
1995-07-03 13:00:00-04:00,1445,24963946.0,2,219,0,1.6055555555555556,0.001384083044982699,1465.0,110.23308638214445,0,28884642.5,4159306.2667931775,17264.13969571231,0,1623.0,32162188.0,1368.0,32782424.0,1424.0,25630012.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
1995-07-03 13:15:00-04:00,1442,30010093.0,4,222,0,1.6022222222222222,0.0027739251040221915,1469.5,108.3528187604426,0,29979662.75,3548578.476316714,20797.015246015246,0,1445.0,24963946.0,1623.0,32162188.0,1368.0,32782424.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
1995-07-03 13:30:00-04:00,1526,33570102.0,6,220,0,1.6955555555555555,0.003931847968545216,1509.0,85.38149682454619,0,30176582.25,3770848.7918616217,21984.349705304518,0,1442.0,30010093.0,1445.0,24963946.0,1623.0,32162188.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
1995-07-03 13:45:00-04:00,1607,31977201.0,3,229,0,1.7855555555555556,0.001866832607342875,1505.0,78.34538914320352,0,30130335.5,3739382.5013464903,19886.319029850747,0,1526.0,33570102.0,1442.0,30010093.0,1445.0,24963946.0,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
1995-07-03 14:00:00-04:00,1512,36671582.0,5,219,0,1.68,0.0033068783068783067,1521.75,67.67754428168912,0,33057244.5,2815320.2662726794,24237.66159947125,0,1607.0,31977201.0,1526.0,33570102.0,1442.0,30010093.0,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
1995-07-03 14:15:00-04:00,1548,29127807.0,9,213,0,1.72,0.005813953488372093,1548.25,41.87580844990729,0,32836673.0,3148482.3995623677,18804.26533247256,0,1512.0,36671582.0,1607.0,31977201.0,1526.0,33570102.0,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
1995-07-03 14:30:00-04:00,1027,22305451.0,2,182,0,1.1411111111111112,0.0019474196689386564,1423.5,267.2183875908742,0,30020510.25,6010669.747439542,21697.90953307393,0,1548.0,29127807.0,1512.0,36671582.0,1607.0,31977201.0,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
1995-07-03 14:45:00-04:00,1424,32699575.0,20,279,0,1.5822222222222222,0.014044943820224719,1377.75,239.56401371380193,0,30201103.75,6099255.299705115,22947.070175438595,0,1027.0,22305451.0,1548.0,29127807.0,1512.0,36671582.0,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
1995-07-03 15:00:00-04:00,1375,32430237.0,7,225,0,1.5277777777777777,0.005090909090909091,1343.5,223.2076760926171,0,29140767.5,4837610.982128094,23568.486191860466,0,1424.0,32699575.0,1027.0,22305451.0,1548.0,29127807.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
1995-07-03 15:15:00-04:00,1209,26711539.0,4,196,0,1.3433333333333333,0.0033085194375516956,1258.75,179.81912208290495,0,28536700.5,4988280.779718099,22075.6520661157,0,1375.0,32430237.0,1424.0,32699575.0,1027.0,22305451.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
1995-07-03 15:30:00-04:00,1382,29585337.0,8,213,0,1.5355555555555556,0.005788712011577424,1347.5,94.8349443331237,0,30356672.0,2808962.9489990324,21392.145336225596,0,1209.0,26711539.0,1375.0,32430237.0,1424.0,32699575.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
1995-07-03 15:45:00-04:00,1642,41178783.0,8,205,0,1.8244444444444445,0.0048721071863581,1402.0,178.86493973573096,0,32476474.0,6253678.077703393,25063.16676810712,0,1382.0,29585337.0,1209.0,26711539.0,1375.0,32430237.0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
1995-07-03 16:00:00-04:00,1271,28003355.0,16,201,0,1.4122222222222223,0.012588512981904013,1376.0,191.22935618431254,0,31369753.5,6644115.270075594,22015.216194968554,0,1642.0,41178783.0,1382.0,29585337.0,1209.0,26711539.0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
1995-07-03 16:15:00-04:00,1535,32712164.0,10,204,0,1.7055555555555555,0.006514657980456026,1457.5,163.83833495247686,0,32869909.75,5874635.639509874,21296.981770833332,0,1271.0,28003355.0,1642.0,41178783.0,1382.0,29585337.0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
1995-07-03 16:30:00-04:00,1399,32342228.0,3,186,0,1.5544444444444445,0.002144388849177984,1461.75,161.42980930835955,0,33559132.5,5511320.155636307,23101.591428571428,0,1535.0,32712164.0,1271.0,28003355.0,1642.0,41178783.0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
1995-07-03 16:45:00-04:00,1182,23655077.0,0,170,0,1.3133333333333332,0.0,1346.75,153.8925490940568,0,29178206.0,4257742.8756361045,19995.838546069317,0,1399.0,32342228.0,1535.0,32712164.0,1271.0,28003355.0,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
1995-07-03 17:00:00-04:00,1405,38661709.0,11,199,0,1.5611111111111111,0.007829181494661922,1380.25,146.3041922388647,0,31842794.5,6179038.489564781,27497.65931721195,0,1182.0,23655077.0,1399.0,32342228.0,1535.0,32712164.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 17:15:00-04:00,1188,29074853.0,12,159,0,1.32,0.010101010101010102,1293.5,125.33289007013822,0,30933466.75,6275341.662910495,24453.198486122794,0,1405.0,38661709.0,1182.0,23655077.0,1399.0,32342228.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 17:30:00-04:00,1001,20517065.0,13,153,0,1.1122222222222222,0.012987012987012988,1194.0,165.27754435090895,0,27977176.0,7951895.709463249,20476.1127744511,0,1188.0,29074853.0,1405.0,38661709.0,1182.0,23655077.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 17:45:00-04:00,947,35148270.0,1,148,0,1.0522222222222222,0.0010559662090813093,1135.25,207.3714461218484,0,30850474.25,7946039.1428636275,37076.23417721519,0,1001.0,20517065.0,1188.0,29074853.0,1405.0,38661709.0,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
1995-07-03 18:00:00-04:00,747,17246465.0,1,119,0,0.83,0.0013386880856760374,970.75,181.42101127855432,0,25496663.25,8140825.60594761,23056.77139037433,0,947.0,35148270.0,1001.0,20517065.0,1188.0,29074853.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1995-07-03 18:15:00-04:00,880,21870801.0,4,127,0,0.9777777777777777,0.004545454545454545,893.75,109.63994101907691,0,23695650.25,7877985.53996411,24824.972758229283,0,747.0,17246465.0,947.0,35148270.0,1001.0,20517065.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1995-07-03 18:30:00-04:00,906,19847589.0,7,119,0,1.0066666666666666,0.00772626931567329,870.0,86.51396804370185,0,23528281.25,7974544.713592135,21882.678059536935,0,880.0,21870801.0,747.0,17246465.0,947.0,35148270.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1995-07-03 18:45:00-04:00,911,22785294.0,1,123,0,1.0122222222222221,0.0010976948408342481,861.0,77.20535387307453,0,20437537.25,2456093.63126577,24983.875,0,906.0,19847589.0,880.0,21870801.0,747.0,17246465.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0
1995-07-03 19:00:00-04:00,806,23182469.0,1,112,0,0.8955555555555555,0.0012406947890818859,875.75,48.444985980663304,0,21921538.25,1487711.902225117,28726.727385377944,0,911.0,22785294.0,906.0,19847589.0,880.0,21870801.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
1995-07-03 19:15:00-04:00,873,17303403.0,3,119,0,0.97,0.003436426116838488,874.0,48.36665518033401,0,20779688.75,2753735.5179356416,19797.943935926774,0,806.0,23182469.0,911.0,22785294.0,906.0,19847589.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
1995-07-03 19:30:00-04:00,881,19347877.0,9,137,0,0.9788888888888889,0.01021566401816118,867.75,44.29729111356583,0,20654760.75,2820639.6928694993,21936.368480725625,0,873.0,17303403.0,806.0,23182469.0,911.0,22785294.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
1995-07-03 19:45:00-04:00,1151,27980591.0,7,158,0,1.278888888888889,0.006081668114682885,927.75,152.58522208916563,0,21953585.0,4699250.4375300845,24288.707465277777,0,881.0,19347877.0,873.0,17303403.0,806.0,23182469.0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
1995-07-03 20:00:00-04:00,912,21554837.0,1,119,0,1.0133333333333334,0.0010964912280701754,954.25,132.24062663695042,0,21546677.0,4627289.041619368,23608.802847754654,0,1151.0,27980591.0,881.0,19347877.0,873.0,17303403.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 20:15:00-04:00,932,23949384.0,8,121,0,1.0355555555555556,0.008583690987124463,969.0,123.13407326974931,0,23208172.25,3695076.5643738615,25669.221864951767,0,912.0,21554837.0,1151.0,27980591.0,881.0,19347877.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 20:30:00-04:00,868,22310776.0,2,112,0,0.9644444444444444,0.002304147465437788,965.75,126.36026537906075,0,23948897.0,2867607.623150122,25674.08055235903,0,932.0,23949384.0,912.0,21554837.0,1151.0,27980591.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 20:45:00-04:00,1048,22303857.0,6,144,0,1.1644444444444444,0.0057251908396946565,940.0,76.80277772754485,0,22529713.5,1010741.1977225879,21262.018112488084,0,868.0,22310776.0,932.0,23949384.0,912.0,21554837.0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
1995-07-03 21:00:00-04:00,911,31205477.0,4,132,0,1.0122222222222221,0.0043907793633369925,939.75,76.92583007893595,0,24942373.5,4246550.298834773,34216.53179824561,0,1048.0,22303857.0,868.0,22310776.0,932.0,23949384.0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
1995-07-03 21:15:00-04:00,959,24913811.0,2,138,0,1.0655555555555556,0.0020855057351407717,946.5,77.20319509795773,0,25183480.25,4198484.890660551,25951.886458333334,0,911.0,31205477.0,1048.0,22303857.0,868.0,22310776.0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
1995-07-03 21:30:00-04:00,978,20725769.0,2,136,0,1.0866666666666667,0.002044989775051125,974.0,56.821357487010644,0,24787228.5,4614199.974506634,21170.34627170582,0,959.0,24913811.0,911.0,31205477.0,1048.0,22303857.0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
1995-07-03 21:45:00-04:00,967,24306048.0,11,138,0,1.0744444444444445,0.011375387797311272,953.75,29.545163168726308,0,25287776.25,4356402.670425024,25109.553719008265,0,978.0,20725769.0,959.0,24913811.0,911.0,31205477.0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
1995-07-03 22:00:00-04:00,800,17337655.0,9,110,0,0.8888888888888888,0.01125,926.0,84.36033823229172,0,21820820.75,3513823.0200115284,21645.01248439451,0,967.0,24306048.0,978.0,20725769.0,959.0,24913811.0,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1995-07-03 22:15:00-04:00,777,21097586.0,2,119,0,0.8633333333333333,0.002574002574002574,880.5,106.74111984922521,0,20866764.5,2849353.327350206,27117.719794344473,0,800.0,17337655.0,967.0,24306048.0,978.0,20725769.0,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1995-07-03 22:30:00-04:00,819,20980660.0,3,124,0,0.91,0.003663003663003663,840.75,85.90062087474492,0,20930487.25,2847998.9027780434,25586.170731707316,0,777.0,21097586.0,800.0,17337655.0,967.0,24306048.0,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1995-07-03 22:45:00-04:00,792,22146911.0,4,123,0,0.88,0.005050505050505051,797.0,17.4928556845357,0,20390703.0,2101832.6501021334,27928.008827238336,0,819.0,20980660.0,777.0,21097586.0,800.0,17337655.0,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
1995-07-03 23:00:00-04:00,806,17165526.0,5,116,0,0.8955555555555555,0.00620347394540943,798.5,18.083141320024932,0,20347670.75,2185280.9857446114,21270.78810408922,0,792.0,22146911.0,819.0,20980660.0,777.0,21097586.0,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
1995-07-03 23:15:00-04:00,954,21919475.0,16,139,0,1.06,0.016771488469601678,842.75,74.98166442537799,0,20553143.0,2314136.2172544403,22952.329842931937,0,806.0,17165526.0,792.0,22146911.0,819.0,20980660.0,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
1995-07-03 23:30:00-04:00,1107,19329676.0,11,154,0,1.23,0.00993676603432701,914.75,147.64230423560855,0,20140397.0,2359261.3935129545,17445.5559566787,0,954.0,21919475.0,806.0,17165526.0,792.0,22146911.0,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
1995-07-03 23:45:00-04:00,846,22466610.0,5,125,0,0.94,0.00591016548463357,928.25,134.56689786124966,0,20220321.75,2453430.224215667,26524.923258559622,0,1107.0,19329676.0,954.0,21919475.0,806.0,17165526.0,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
1995-07-04 00:00:00-04:00,701,15674309.0,7,115,0,0.7788888888888889,0.009985734664764621,902.0,171.5284233006297,0,19847517.5,3100348.497021857,22328.075498575497,0,846.0,22466610.0,1107.0,19329676.0,954.0,21919475.0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336
